ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Crater Lake NP,CRLA,National Park,Pacific West ,OR,2022,12,"5,484","4,300","19,674","4,300",0,0,0,0,24,0,0,Crater Lake NP,CRLA,National Park,Pacific West ,OR,2022,"527,259","49,600","2,863,605","24,800","31,154","24,384",0,0,"1,588",0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2020,1,"86,140",0,"162,125",0,242,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2020,"2,755,628",0,"7,075,597",0,"2,141",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2020,2,"76,877",0,"148,021",0,205,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2020,"2,755,628",0,"7,075,597",0,"2,141",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2020,3,"191,063",0,"481,725",0,186,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2020,"2,755,628",0,"7,075,597",0,"2,141",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2020,4,"239,572",0,"441,480",0,0,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2020,"2,755,628",0,"7,075,597",0,"2,141",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2020,5,"271,067",0,"1,128,064",0,80,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2020,"2,755,628",0,"7,075,597",0,"2,141",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2020,6,"324,285",0,"816,297",0,189,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2020,"2,755,628",0,"7,075,597",0,"2,141",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2020,7,"345,278",0,"747,823",0,231,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2020,"2,755,628",0,"7,075,597",0,"2,141",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2020,8,"355,108",0,"829,659",0,243,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2020,"2,755,628",0,"7,075,597",0,"2,141",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2020,9,"296,760",0,"862,740",0,221,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2020,"2,755,628",0,"7,075,597",0,"2,141",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2020,10,"266,407",0,"768,920",0,213,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2020,"2,755,628",0,"7,075,597",0,"2,141",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2020,11,"179,201",0,"429,394",0,174,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2020,"2,755,628",0,"7,075,597",0,"2,141",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2020,12,"123,870",0,"259,349",0,157,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2020,"2,755,628",0,"7,075,597",0,"2,141",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,1,"86,000",0,"172,135",0,218,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,"2,575,275",0,"7,057,688",0,"5,390",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,2,"91,737",0,"189,391",0,104,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,"2,575,275",0,"7,057,688",0,"5,390",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,3,"182,618",0,"464,946",0,229,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,"2,575,275",0,"7,057,688",0,"5,390",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,4,"224,619",0,"435,690",0,474,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,"2,575,275",0,"7,057,688",0,"5,390",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,5,"241,897",0,"1,028,370",0,449,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,"2,575,275",0,"7,057,688",0,"5,390",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,6,"307,110",0,"798,880",0,673,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,"2,575,275",0,"7,057,688",0,"5,390",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,7,"300,798",0,"745,719",0,632,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,"2,575,275",0,"7,057,688",0,"5,390",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,8,"317,417",0,"832,081",0,895,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,"2,575,275",0,"7,057,688",0,"5,390",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,9,"266,356",0,"798,829",0,600,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,"2,575,275",0,"7,057,688",0,"5,390",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,10,"264,264",0,"790,867",0,458,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,"2,575,275",0,"7,057,688",0,"5,390",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,11,"177,927",0,"467,996",0,311,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,"2,575,275",0,"7,057,688",0,"5,390",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,12,"114,532",0,"332,784",0,347,0,0,0,0,0,0,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2021,"2,575,275",0,"7,057,688",0,"5,390",0,0,0,0,0,0
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2022,1,"98,868",0,"211,360",0,479,0,0,0,0,0,226,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2022,"2,913,312",0,"8,151,031",0,"6,586",0,0,0,0,0,"3,782"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2022,2,"110,513",0,"254,624",0,411,0,0,0,0,0,234,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2022,"2,913,312",0,"8,151,031",0,"6,586",0,0,0,0,0,"3,782"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2022,3,"174,226",0,"461,072",0,187,0,0,0,0,0,150,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2022,"2,913,312",0,"8,151,031",0,"6,586",0,0,0,0,0,"3,782"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2022,4,"233,050",0,"495,043",0,522,0,0,0,0,0,529,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2022,"2,913,312",0,"8,151,031",0,"6,586",0,0,0,0,0,"3,782"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2022,5,"325,101",0,"1,237,238",0,589,0,0,0,0,0,491,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2022,"2,913,312",0,"8,151,031",0,"6,586",0,0,0,0,0,"3,782"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2022,6,"336,744",0,"860,982",0,743,0,0,0,0,0,331,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2022,"2,913,312",0,"8,151,031",0,"6,586",0,0,0,0,0,"3,782"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2022,7,"375,656",0,"906,858",0,656,0,0,0,0,0,825,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2022,"2,913,312",0,"8,151,031",0,"6,586",0,0,0,0,0,"3,782"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2022,8,"341,220",0,"952,093",0,872,0,0,0,0,0,344,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2022,"2,913,312",0,"8,151,031",0,"6,586",0,0,0,0,0,"3,782"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2022,9,"327,857",0,"1,036,613",0,620,0,0,0,0,0,443,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2022,"2,913,312",0,"8,151,031",0,"6,586",0,0,0,0,0,"3,782"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2022,10,"318,589",0,"874,647",0,613,0,0,0,0,0,34,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2022,"2,913,312",0,"8,151,031",0,"6,586",0,0,0,0,0,"3,782"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2022,11,"161,940",0,"488,074",0,405,0,0,0,0,0,85,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2022,"2,913,312",0,"8,151,031",0,"6,586",0,0,0,0,0,"3,782"
Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2022,12,"109,548",0,"372,427",0,489,0,0,0,0,0,90,Cuyahoga Valley NP,CUVA,National Park,Midwest ,OH,2022,"2,913,312",0,"8,151,031",0,"6,586",0,0,0,0,0,"3,782"
Death Valley NP,DEVA,National Park,Pacific West ,CA,2020,1,"99,063","3,939","886,217","3,939","1,625",473,"11,338","14,870",223,0,72,Death Valley NP,DEVA,National Park,Pacific West ,CA,2020,"820,023","33,210","6,442,126","49,814","7,753","1,890","68,417","78,746","1,674",0,188
Death Valley NP,DEVA,National Park,Pacific West ,CA,2020,2,"127,628","5,067","1,188,899","5,067","2,017",502,"15,005","22,877",230,0,60,Death Valley NP,DEVA,National Park,Pacific West ,CA,2020,"820,023","33,210","6,442,126","49,814","7,753","1,890","68,417","78,746","1,674",0,188
Death Valley NP,DEVA,National Park,Pacific West ,CA,2020,3,"112,464","4,553","925,515","4,553","1,330",259,"9,677","14,013",50,0,56,Death Valley NP,DEVA,National Park,Pacific West ,CA,2020,"820,023","33,210","6,442,126","49,814","7,753","1,890","68,417","78,746","1,674",0,188
Death Valley NP,DEVA,National Park,Pacific West ,CA,2020,4,"18,361",764,"102,819",764,0,0,0,0,0,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2020,"820,023","33,210","6,442,126","49,814","7,753","1,890","68,417","78,746","1,674",0,188
Death Valley NP,DEVA,National Park,Pacific West ,CA,2020,5,"19,994",832,"111,967",832,0,0,0,0,0,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2020,"820,023","33,210","6,442,126","49,814","7,753","1,890","68,417","78,746","1,674",0,188
Death Valley NP,DEVA,National Park,Pacific West ,CA,2020,6,"29,404","1,217","168,532","1,217",96,46,231,16,0,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2020,"820,023","33,210","6,442,126","49,814","7,753","1,890","68,417","78,746","1,674",0,188
Death Valley NP,DEVA,National Park,Pacific West ,CA,2020,7,"42,566","1,743","249,761","1,743",259,67,569,205,2,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2020,"820,023","33,210","6,442,126","49,814","7,753","1,890","68,417","78,746","1,674",0,188
Death Valley NP,DEVA,National Park,Pacific West ,CA,2020,8,"39,387","1,608","234,548","1,608",241,27,848,122,53,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2020,"820,023","33,210","6,442,126","49,814","7,753","1,890","68,417","78,746","1,674",0,188
Death Valley NP,DEVA,National Park,Pacific West ,CA,2020,9,"38,762","1,579","231,982","1,579",75,3,884,285,32,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2020,"820,023","33,210","6,442,126","49,814","7,753","1,890","68,417","78,746","1,674",0,188
Death Valley NP,DEVA,National Park,Pacific West ,CA,2020,10,"66,744","2,708","526,728","2,708",531,86,"7,063","5,206",148,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2020,"820,023","33,210","6,442,126","49,814","7,753","1,890","68,417","78,746","1,674",0,188
Death Valley NP,DEVA,National Park,Pacific West ,CA,2020,11,"131,552","5,313","1,228,796","5,313","1,450",381,"20,356","19,104",572,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2020,"820,023","33,210","6,442,126","49,814","7,753","1,890","68,417","78,746","1,674",0,188
Death Valley NP,DEVA,National Park,Pacific West ,CA,2020,12,"94,098","3,887","586,362","3,887",129,46,"2,446","2,048",364,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2020,"820,023","33,210","6,442,126","49,814","7,753","1,890","68,417","78,746","1,674",0,188
Death Valley NP,DEVA,National Park,Pacific West ,CA,2021,1,"80,263","3,260","464,466","3,260",0,0,531,451,267,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2021,"1,146,551","46,149","8,737,688","69,223","13,178","2,327","87,672","93,046","3,882",0,213
Death Valley NP,DEVA,National Park,Pacific West ,CA,2021,2,"109,242","4,347","996,347","4,347",784,266,"12,614","18,131",744,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2021,"1,146,551","46,149","8,737,688","69,223","13,178","2,327","87,672","93,046","3,882",0,213
Death Valley NP,DEVA,National Park,Pacific West ,CA,2021,3,"171,617","6,827","1,574,658","6,827","2,029",398,"21,047","27,594","1,199",0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2021,"1,146,551","46,149","8,737,688","69,223","13,178","2,327","87,672","93,046","3,882",0,213
Death Valley NP,DEVA,National Park,Pacific West ,CA,2021,4,"140,477","5,579","1,036,848","5,579","1,661",396,"10,895","8,307",549,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2021,"1,146,551","46,149","8,737,688","69,223","13,178","2,327","87,672","93,046","3,882",0,213
Death Valley NP,DEVA,National Park,Pacific West ,CA,2021,5,"80,770","3,309","512,371","3,309",853,181,"2,859","1,475",119,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2021,"1,146,551","46,149","8,737,688","69,223","13,178","2,327","87,672","93,046","3,882",0,213
Death Valley NP,DEVA,National Park,Pacific West ,CA,2021,6,"56,077","2,299","329,244","2,299",457,89,624,336,16,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2021,"1,146,551","46,149","8,737,688","69,223","13,178","2,327","87,672","93,046","3,882",0,213
Death Valley NP,DEVA,National Park,Pacific West ,CA,2021,7,"52,909","2,167","304,145","2,167",475,40,298,54,27,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2021,"1,146,551","46,149","8,737,688","69,223","13,178","2,327","87,672","93,046","3,882",0,213
Death Valley NP,DEVA,National Park,Pacific West ,CA,2021,8,"42,775","1,744","256,445","1,744",336,26,935,266,15,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2021,"1,146,551","46,149","8,737,688","69,223","13,178","2,327","87,672","93,046","3,882",0,213
Death Valley NP,DEVA,National Park,Pacific West ,CA,2021,9,"55,804","2,254","329,677","2,254",386,82,786,365,31,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2021,"1,146,551","46,149","8,737,688","69,223","13,178","2,327","87,672","93,046","3,882",0,213
Death Valley NP,DEVA,National Park,Pacific West ,CA,2021,10,"108,985","4,409","789,996","4,409","1,507",154,"6,887","6,950",214,0,36,Death Valley NP,DEVA,National Park,Pacific West ,CA,2021,"1,146,551","46,149","8,737,688","69,223","13,178","2,327","87,672","93,046","3,882",0,213
Death Valley NP,DEVA,National Park,Pacific West ,CA,2021,11,"133,130","5,332","1,165,459","5,332","2,122",346,"15,436","17,811",332,0,99,Death Valley NP,DEVA,National Park,Pacific West ,CA,2021,"1,146,551","46,149","8,737,688","69,223","13,178","2,327","87,672","93,046","3,882",0,213
Death Valley NP,DEVA,National Park,Pacific West ,CA,2021,12,"114,502","4,622","978,032","4,622","2,568",349,"14,760","11,306",369,0,78,Death Valley NP,DEVA,National Park,Pacific West ,CA,2021,"1,146,551","46,149","8,737,688","69,223","13,178","2,327","87,672","93,046","3,882",0,213
Death Valley NP,DEVA,National Park,Pacific West ,CA,2022,1,"92,212","3,594","846,201","3,594","1,957",416,"11,587","14,394",183,0,55,Death Valley NP,DEVA,National Park,Pacific West ,CA,2022,"1,128,862","44,315","8,659,638","66,470","23,067","2,862","81,453","95,799","3,283",0,471
Death Valley NP,DEVA,National Park,Pacific West ,CA,2022,2,"124,091","4,819","1,177,440","4,819","2,160",380,"15,082","23,197",499,0,79,Death Valley NP,DEVA,National Park,Pacific West ,CA,2022,"1,128,862","44,315","8,659,638","66,470","23,067","2,862","81,453","95,799","3,283",0,471
Death Valley NP,DEVA,National Park,Pacific West ,CA,2022,3,"182,052","7,186","1,535,475","7,186","2,554",382,"18,032","22,570",719,0,112,Death Valley NP,DEVA,National Park,Pacific West ,CA,2022,"1,128,862","44,315","8,659,638","66,470","23,067","2,862","81,453","95,799","3,283",0,471
Death Valley NP,DEVA,National Park,Pacific West ,CA,2022,4,"108,984","4,174","833,751","4,174","2,740",394,"9,475","7,091",314,0,68,Death Valley NP,DEVA,National Park,Pacific West ,CA,2022,"1,128,862","44,315","8,659,638","66,470","23,067","2,862","81,453","95,799","3,283",0,471
Death Valley NP,DEVA,National Park,Pacific West ,CA,2022,5,"92,601","3,582","582,049","3,582","1,588",275,"2,204","2,061",32,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2022,"1,128,862","44,315","8,659,638","66,470","23,067","2,862","81,453","95,799","3,283",0,471
Death Valley NP,DEVA,National Park,Pacific West ,CA,2022,6,"84,768","3,349","499,130","3,349","1,437",95,792,416,11,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2022,"1,128,862","44,315","8,659,638","66,470","23,067","2,862","81,453","95,799","3,283",0,471
Death Valley NP,DEVA,National Park,Pacific West ,CA,2022,7,"84,575","3,297","499,820","3,297","2,807",64,433,211,8,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2022,"1,128,862","44,315","8,659,638","66,470","23,067","2,862","81,453","95,799","3,283",0,471
Death Valley NP,DEVA,National Park,Pacific West ,CA,2022,8,"48,242","1,904","280,856","1,904","1,246",30,157,54,0,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2022,"1,128,862","44,315","8,659,638","66,470","23,067","2,862","81,453","95,799","3,283",0,471
Death Valley NP,DEVA,National Park,Pacific West ,CA,2022,9,"54,672","2,130","324,747","2,130","1,230",67,491,365,1,0,0,Death Valley NP,DEVA,National Park,Pacific West ,CA,2022,"1,128,862","44,315","8,659,638","66,470","23,067","2,862","81,453","95,799","3,283",0,471
Death Valley NP,DEVA,National Park,Pacific West ,CA,2022,10,"53,764","2,075","408,668","2,075","1,430",129,"4,226","3,846",32,0,30,Death Valley NP,DEVA,National Park,Pacific West ,CA,2022,"1,128,862","44,315","8,659,638","66,470","23,067","2,862","81,453","95,799","3,283",0,471
Death Valley NP,DEVA,National Park,Pacific West ,CA,2022,11,"93,445","3,766","806,921","3,766","1,853",329,"9,771","11,978",661,0,62,Death Valley NP,DEVA,National Park,Pacific West ,CA,2022,"1,128,862","44,315","8,659,638","66,470","23,067","2,862","81,453","95,799","3,283",0,471
Death Valley NP,DEVA,National Park,Pacific West ,CA,2022,12,"109,456","4,439","864,580","4,439","2,065",301,"9,203","9,616",823,0,65,Death Valley NP,DEVA,National Park,Pacific West ,CA,2022,"1,128,862","44,315","8,659,638","66,470","23,067","2,862","81,453","95,799","3,283",0,471
Denali NP & PRES,DENA,National Park,Alaska,AK,2020,1,"1,330","14,384","14,156","14,384",0,0,0,0,14,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2020,"54,850","556,019","935,054","139,003",0,"12,831",0,0,"5,332",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2020,2,"2,863","14,642","33,920","14,642",0,0,0,0,65,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2020,"54,850","556,019","935,054","139,003",0,"12,831",0,0,"5,332",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2020,3,"1,687","16,997","20,246","16,997",0,0,0,0,72,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2020,"54,850","556,019","935,054","139,003",0,"12,831",0,0,"5,332",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2020,4,5,"26,681",96,"26,681",0,0,0,0,2,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2020,"54,850","556,019","935,054","139,003",0,"12,831",0,0,"5,332",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2020,5,105,"77,735","13,554","77,735",0,432,0,0,259,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2020,"54,850","556,019","935,054","139,003",0,"12,831",0,0,"5,332",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2020,6,"10,031","94,194","159,341","94,194",0,"2,216",0,0,922,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2020,"54,850","556,019","935,054","139,003",0,"12,831",0,0,"5,332",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2020,7,"13,802","108,714","255,402","108,714",0,"3,938",0,0,"1,584",0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2020,"54,850","556,019","935,054","139,003",0,"12,831",0,0,"5,332",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2020,8,"14,482","90,361","266,779","90,361",0,"3,877",0,0,"1,670",0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2020,"54,850","556,019","935,054","139,003",0,"12,831",0,0,"5,332",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2020,9,"10,523","54,989","168,772","54,989",0,"2,368",0,0,705,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2020,"54,850","556,019","935,054","139,003",0,"12,831",0,0,"5,332",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2020,10,13,"25,568","2,338","25,568",0,0,0,0,24,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2020,"54,850","556,019","935,054","139,003",0,"12,831",0,0,"5,332",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2020,11,5,"19,420",218,"19,420",0,0,0,0,7,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2020,"54,850","556,019","935,054","139,003",0,"12,831",0,0,"5,332",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2020,12,4,"12,334",232,"12,334",0,0,0,0,8,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2020,"54,850","556,019","935,054","139,003",0,"12,831",0,0,"5,332",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2021,1,8,"14,384",106,"14,384",0,0,0,0,2,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2021,"229,521","1,118,096","3,398,006","279,524",0,"21,477",0,0,"35,646",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2021,2,22,"14,642",570,"14,642",0,0,0,0,22,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2021,"229,521","1,118,096","3,398,006","279,524",0,"21,477",0,0,"35,646",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2021,3,335,"21,568","16,332","21,568",0,0,0,0,574,0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2021,"229,521","1,118,096","3,398,006","279,524",0,"21,477",0,0,"35,646",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2021,4,"1,332","47,840","147,888","47,840",0,0,0,0,"5,974",0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2021,"229,521","1,118,096","3,398,006","279,524",0,"21,477",0,0,"35,646",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2021,5,"11,522","160,343","361,567","160,343",0,"1,899",0,0,"9,784",0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2021,"229,521","1,118,096","3,398,006","279,524",0,"21,477",0,0,"35,646",0,0
Denali NP & PRES,DENA,National Park,Alaska,AK,2021,6,"53,890","243,304","889,497","243,304",0,"5,412",0,0,"12,110",0,0,Denali NP & PRES,DENA,National Park,Alaska,AK,2021,"229,521","1,118,096","3,398,006","279,524",0,"21,477",0,0,"35,646",0,0
